CNT,JUSO_SIDO
170,강원도
1246,경기도
390,경상남도
227,경상북도
185,광주시
136,대구시
111,대전시
334,부산시
548,서울시
30,세종시
60,울산시
256,인천시
311,전라남도
198,전라북도
386,제주도
227,충청남도
181,충청북도
