CNT,JUSO_SIDO
34,강원도
111,경기도
36,경상남도
28,경상북도
10,광주시
18,대구시
11,대전시
25,부산시
29,서울시
3,세종시
22,울산시
31,인천시
16,전라남도
15,전라북도
21,제주도
32,충청남도
32,충청북도
