CNT,JUSO_SIDO
2,강원도
13,경기도
4,경상남도
7,경상북도
3,광주시
2,대구시
1,대전시
4,부산시
7,서울시
3,인천시
5,전라남도
1,전라북도
4,제주도
5,충청남도
3,충청북도
