CNT,JUSO_SIDO
79,강원도
598,경기도
128,경상남도
87,경상북도
50,광주시
58,대구시
93,대전시
113,부산시
189,서울시
10,세종시
37,울산시
160,인천시
80,전라남도
75,전라북도
93,제주도
110,충청남도
93,충청북도
