CNT,CONVAL,EXTRACT_DE
15,BMW XM,202303
114,BMW XM,202305
67,BMW XM,202306
3,BMW XM,202307
29,BMW XM,202309
63,BMW XM,202310
60,BMW XM,202311
44,BMW XM,202312
33,BMW XM,202401
34,BMW XM,202402
47,BMW XM,202403
10,BMW XM,202404
