CNT,CONVAL,EXTRACT_DE
5,캐딜락 CT5,202301
2,캐딜락 CT5,202302
6,캐딜락 CT5,202303
4,캐딜락 CT5,202304
2,캐딜락 CT5,202305
12,캐딜락 CT5,202306
6,캐딜락 CT5,202307
3,캐딜락 CT5,202308
3,캐딜락 CT5,202309
8,캐딜락 CT5,202310
9,캐딜락 CT5,202311
5,캐딜락 CT5,202312
5,캐딜락 CT5,202401
3,캐딜락 CT5,202402
1,캐딜락 CT5,202403
1,캐딜락 CT5,202404
1,캐딜락 CT5,202405
