CNT,JUSO_SIDO
211,강원도
1790,경기도
555,경상남도
370,경상북도
230,광주시
243,대구시
188,대전시
399,부산시
756,서울시
40,세종시
115,울산시
659,인천시
513,전라남도
270,전라북도
456,제주도
329,충청남도
252,충청북도
