CNT,JUSO_SIDO
8,강원도
37,경기도
5,경상남도
3,경상북도
5,광주시
4,대구시
4,대전시
8,부산시
21,서울시
1,울산시
8,인천시
4,전라남도
5,전라북도
3,제주도
5,충청남도
6,충청북도
