CNT,JUSO_SIDO
89,강원도
430,경기도
171,경상남도
94,경상북도
39,광주시
62,대구시
66,대전시
99,부산시
190,서울시
11,세종시
68,울산시
122,인천시
75,전라남도
77,전라북도
123,제주도
120,충청남도
66,충청북도
