CNT,JUSO_SIDO
121,강원도
926,경기도
413,경상남도
200,경상북도
68,광주시
154,대구시
104,대전시
238,부산시
311,서울시
14,세종시
84,울산시
412,인천시
280,전라남도
87,전라북도
416,제주도
212,충청남도
172,충청북도
