CNT,JUSO_SIDO
68,강원도
404,경기도
175,경상남도
92,경상북도
41,광주시
42,대구시
57,대전시
148,부산시
146,서울시
12,세종시
71,울산시
132,인천시
105,전라남도
56,전라북도
158,제주도
68,충청남도
54,충청북도
