CNT,JUSO_SIDO
144,강원도
1489,경기도
714,경상남도
197,경상북도
110,광주시
147,대구시
149,대전시
576,부산시
628,서울시
34,세종시
67,울산시
557,인천시
556,전라남도
145,전라북도
679,제주도
294,충청남도
153,충청북도
