CNT,JUSO_SIDO
15,강원도
85,경기도
16,경상남도
15,경상북도
10,광주시
9,대구시
7,대전시
24,부산시
11,서울시
3,울산시
25,인천시
19,전라남도
12,전라북도
20,제주도
23,충청남도
10,충청북도
