CNT,CONVAL,EXTRACT_DE
65,포르쉐 타이칸,202301
117,포르쉐 타이칸,202302
92,포르쉐 타이칸,202303
127,포르쉐 타이칸,202304
127,포르쉐 타이칸,202305
164,포르쉐 타이칸,202306
163,포르쉐 타이칸,202307
179,포르쉐 타이칸,202308
133,포르쉐 타이칸,202309
151,포르쉐 타이칸,202310
175,포르쉐 타이칸,202311
312,포르쉐 타이칸,202312
43,포르쉐 타이칸,202401
48,포르쉐 타이칸,202402
55,포르쉐 타이칸,202403
110,포르쉐 타이칸,202404
88,포르쉐 타이칸,202405
38,포르쉐 타이칸,202406
