CNT,JUSO_SIDO
7,강원도
54,경기도
13,경상남도
4,경상북도
1,광주시
10,대구시
3,대전시
14,부산시
34,서울시
5,울산시
15,인천시
10,전라남도
1,전라북도
12,제주도
9,충청남도
2,충청북도
