CNT,JUSO_SIDO
126,강원도
814,경기도
251,경상남도
154,경상북도
52,광주시
111,대구시
88,대전시
159,부산시
320,서울시
27,세종시
164,울산시
238,인천시
343,전라남도
99,전라북도
182,제주도
140,충청남도
110,충청북도
