CNT,JUSO_SIDO
18,경기도
6,경상남도
1,경상북도
1,광주시
3,대구시
3,대전시
5,부산시
7,서울시
5,인천시
3,전라남도
2,전라북도
4,제주도
5,충청남도
1,충청북도
