CNT,JUSO_SIDO
146,강원도
1115,경기도
405,경상남도
185,경상북도
72,광주시
154,대구시
100,대전시
211,부산시
421,서울시
26,세종시
100,울산시
474,인천시
218,전라남도
69,전라북도
232,제주도
203,충청남도
130,충청북도
