CNT,JUSO_SIDO
133,강원도
982,경기도
227,경상남도
128,경상북도
62,광주시
104,대구시
96,대전시
198,부산시
376,서울시
24,세종시
134,울산시
254,인천시
238,전라남도
98,전라북도
196,제주도
154,충청남도
85,충청북도
