CNT,JUSO_SIDO
263,강원도
1298,경기도
475,경상남도
269,경상북도
90,광주시
138,대구시
116,대전시
285,부산시
529,서울시
39,세종시
194,울산시
285,인천시
250,전라남도
158,전라북도
251,제주도
244,충청남도
194,충청북도
