CNT,JUSO_SIDO
3,강원도
15,경기도
2,경상남도
3,경상북도
4,광주시
5,대구시
1,대전시
3,부산시
3,서울시
1,세종시
4,인천시
3,전라남도
1,전라북도
5,제주도
3,충청북도
