CNT,JUSO_SIDO
119,강원도
877,경기도
207,경상남도
130,경상북도
67,광주시
111,대구시
140,대전시
202,부산시
372,서울시
24,세종시
184,울산시
324,인천시
145,전라남도
123,전라북도
224,제주도
179,충청남도
109,충청북도
