CNT,JUSO_SIDO
11,강원도
172,경기도
34,경상남도
24,경상북도
18,광주시
23,대구시
22,대전시
22,부산시
33,서울시
11,세종시
5,울산시
41,인천시
33,전라남도
25,전라북도
14,제주도
49,충청남도
28,충청북도
