CNT,JUSO_SIDO
7,강원도
41,경기도
7,경상남도
9,경상북도
2,광주시
8,대구시
3,대전시
7,부산시
10,서울시
1,울산시
11,인천시
10,전라남도
13,전라북도
5,충청남도
8,충청북도
