CNT,JUSO_SIDO
116,강원도
945,경기도
301,경상남도
139,경상북도
58,광주시
84,대구시
97,대전시
165,부산시
276,서울시
19,세종시
129,울산시
348,인천시
155,전라남도
84,전라북도
159,제주도
163,충청남도
117,충청북도
