CNT,JUSO_SIDO
48,강원도
439,경기도
91,경상남도
69,경상북도
40,광주시
45,대구시
48,대전시
72,부산시
164,서울시
18,세종시
21,울산시
92,인천시
81,전라남도
40,전라북도
115,제주도
89,충청남도
45,충청북도
