CNT,JUSO_SIDO
254,강원도
2037,경기도
451,경상남도
368,경상북도
124,광주시
287,대구시
195,대전시
448,부산시
877,서울시
76,세종시
445,울산시
575,인천시
408,전라남도
208,전라북도
384,제주도
348,충청남도
238,충청북도
