CNT,JUSO_SIDO
24,강원도
132,경기도
58,경상남도
18,경상북도
18,광주시
22,대구시
22,대전시
70,부산시
52,서울시
6,세종시
11,울산시
71,인천시
97,전라남도
38,전라북도
55,제주도
34,충청남도
29,충청북도
