CNT,JUSO_SIDO
152,강원도
850,경기도
240,경상남도
202,경상북도
86,광주시
145,대구시
96,대전시
164,부산시
367,서울시
24,세종시
328,울산시
449,인천시
355,전라남도
146,전라북도
237,제주도
179,충청남도
130,충청북도
