CNT,JUSO_SIDO
31,강원도
203,경기도
51,경상남도
58,경상북도
14,광주시
18,대구시
24,대전시
38,부산시
42,서울시
2,세종시
13,울산시
37,인천시
55,전라남도
33,전라북도
11,제주도
57,충청남도
22,충청북도
