CNT,JUSO_SIDO
73,강원도
609,경기도
282,경상남도
123,경상북도
72,광주시
123,대구시
105,대전시
244,부산시
327,서울시
20,세종시
106,울산시
393,인천시
284,전라남도
94,전라북도
289,제주도
109,충청남도
77,충청북도
