CNT,JUSO_SIDO
131,강원도
916,경기도
273,경상남도
139,경상북도
46,광주시
81,대구시
98,대전시
209,부산시
256,서울시
21,세종시
105,울산시
272,인천시
149,전라남도
86,전라북도
208,제주도
152,충청남도
118,충청북도
