CNT,JUSO_SIDO
143,강원도
736,경기도
207,경상남도
200,경상북도
59,광주시
127,대구시
122,대전시
157,부산시
354,서울시
21,세종시
269,울산시
371,인천시
226,전라남도
133,전라북도
181,제주도
160,충청남도
137,충청북도
