CNT,CONVAL,EXTRACT_DE
91,BMW 7시리즈,202301
140,BMW 7시리즈,202302
163,BMW 7시리즈,202303
215,BMW 7시리즈,202304
261,BMW 7시리즈,202305
388,BMW 7시리즈,202306
305,BMW 7시리즈,202307
423,BMW 7시리즈,202308
368,BMW 7시리즈,202309
211,BMW 7시리즈,202310
545,BMW 7시리즈,202311
377,BMW 7시리즈,202312
87,BMW 7시리즈,202401
332,BMW 7시리즈,202402
388,BMW 7시리즈,202403
412,BMW 7시리즈,202404
327,BMW 7시리즈,202405
371,BMW 7시리즈,202406
