CNT,JUSO_SIDO
71,강원도
312,경기도
121,경상남도
75,경상북도
17,광주시
46,대구시
40,대전시
72,부산시
67,서울시
11,세종시
33,울산시
138,인천시
163,전라남도
38,전라북도
78,제주도
58,충청남도
52,충청북도
