CNT,JUSO_SIDO
194,강원도
1553,경기도
671,경상남도
330,경상북도
161,광주시
279,대구시
392,대전시
421,부산시
828,서울시
71,세종시
299,울산시
633,인천시
553,전라남도
218,전라북도
678,제주도
360,충청남도
266,충청북도
