CNT,JUSO_SIDO
121,강원도
633,경기도
424,경상남도
151,경상북도
54,광주시
75,대구시
118,대전시
120,부산시
260,서울시
14,세종시
97,울산시
214,인천시
116,전라남도
91,전라북도
116,제주도
146,충청남도
94,충청북도
