CNT,JUSO_SIDO
32,강원도
116,경기도
51,경상남도
38,경상북도
13,광주시
19,대구시
13,대전시
18,부산시
34,서울시
4,세종시
24,울산시
33,인천시
36,전라남도
23,전라북도
40,제주도
28,충청남도
24,충청북도
