CNT,JUSO_SIDO
40,강원도
222,경기도
75,경상남도
34,경상북도
26,광주시
38,대구시
33,대전시
55,부산시
122,서울시
11,세종시
22,울산시
51,인천시
79,전라남도
34,전라북도
62,제주도
43,충청남도
54,충청북도
