CNT,JUSO_SIDO
15,강원도
188,경기도
87,경상남도
31,경상북도
20,광주시
48,대구시
34,대전시
109,부산시
133,서울시
4,세종시
14,울산시
164,인천시
107,전라남도
20,전라북도
268,제주도
23,충청남도
27,충청북도
