CNT,JUSO_SIDO
15,강원도
141,경기도
18,경상남도
12,경상북도
8,광주시
24,대구시
11,대전시
23,부산시
110,서울시
7,세종시
11,울산시
29,인천시
13,전라남도
11,전라북도
26,제주도
14,충청남도
10,충청북도
