CNT,JUSO_SIDO
69,강원도
234,경기도
89,경상남도
62,경상북도
16,광주시
29,대구시
34,대전시
40,부산시
63,서울시
9,세종시
22,울산시
78,인천시
63,전라남도
58,전라북도
11,제주도
82,충청남도
77,충청북도
