CNT,CONVAL,EXTRACT_DE
4,푸조 208,202302
7,푸조 208,202303
10,푸조 208,202304
14,푸조 208,202305
16,푸조 208,202306
47,푸조 208,202307
45,푸조 208,202308
32,푸조 208,202309
25,푸조 208,202310
27,푸조 208,202311
8,푸조 208,202312
14,푸조 208,202403
23,푸조 208,202404
11,푸조 208,202405
12,푸조 208,202406
