CNT,JUSO_SIDO
14,강원도
79,경기도
101,경상남도
36,경상북도
12,광주시
20,대구시
23,대전시
17,부산시
39,서울시
6,세종시
5,울산시
40,인천시
19,전라남도
32,전라북도
15,제주도
21,충청남도
25,충청북도
