CNT,JUSO_SIDO
145,강원도
798,경기도
133,경상남도
99,경상북도
116,광주시
122,대구시
109,대전시
174,부산시
215,서울시
10,세종시
57,울산시
212,인천시
99,전라남도
175,전라북도
150,제주도
114,충청남도
95,충청북도
