CNT,JUSO_SIDO
9,강원도
79,경기도
24,경상남도
20,경상북도
9,광주시
7,대구시
4,대전시
17,부산시
12,서울시
5,세종시
6,울산시
16,인천시
9,전라남도
10,전라북도
22,제주도
15,충청남도
17,충청북도
