CNT,JUSO_SIDO
107,강원도
683,경기도
1164,경상남도
152,경상북도
79,광주시
149,대구시
124,대전시
156,부산시
276,서울시
22,세종시
98,울산시
375,인천시
686,전라남도
84,전라북도
171,제주도
144,충청남도
134,충청북도
